artist_id,song_id
ffbc56f4-465c-3b95-81d9-48b2c1b58f13,459bf9d8-4498-3fbe-9e2f-951162e4315b
77250a06-608a-3f03-9b4a-c1c0cb05c711,9c67c117-97fa-3f89-8fec-11d2d608f684
124f1ae7-cafe-3b36-a73a-acca5ae80275,9c67c117-97fa-3f89-8fec-11d2d608f684
7dbc0493-bf4c-3bf3-89d9-2f05f6d9a104,e2fbabfe-1daf-343e-82c2-57fb62261db3
ac9a30ac-ef18-3aed-acb6-76559a9ef2ad,e2fbabfe-1daf-343e-82c2-57fb62261db3
7e4ff47d-b059-39d1-b576-445ad7344b7c,c76ba2e9-4ea1-3789-ba07-a8bc519edb04
406ae149-e048-3e2b-8ecd-ccca890e71f1,38f9258f-8955-3447-ad21-93136cf82a1d
6878ff53-7b2a-394f-9603-bcc6fd90817a,38f9258f-8955-3447-ad21-93136cf82a1d
e7dba6ab-32dd-3e5a-afd6-d34ccd5314b2,38f9258f-8955-3447-ad21-93136cf82a1d
95ce1a17-29f5-3ff5-9b9d-e10f43e97f27,38f9258f-8955-3447-ad21-93136cf82a1d
5bf6004a-10ae-397b-ae53-c09958ab31fd,38f9258f-8955-3447-ad21-93136cf82a1d
5645f043-d4b8-390b-a4c9-99cdef2391c1,5eca6de2-673f-30a6-8ebe-8757ac3583cd
09073c74-6007-3b35-8106-90d10be1f6de,5eca6de2-673f-30a6-8ebe-8757ac3583cd
716a9b48-f0ba-3853-be41-bfa710d01e97,61722c77-cecd-31ac-ab91-93b9c12fec13
ec654704-ddd7-3d1a-a3ca-e2fe48a3bde9,55d64e52-3a7f-3a5a-8b9f-9e9653e618b2
05f4610a-77a3-30ba-beac-f6008f05dfa1,92c702fc-cbbc-38de-a57e-d7a3fae5fe6d
93c19f5d-0584-3424-a2e3-f176dee11d46,92c702fc-cbbc-38de-a57e-d7a3fae5fe6d
c14fb9ae-bcd1-3fa8-b17e-ed344430a44b,92c702fc-cbbc-38de-a57e-d7a3fae5fe6d
51c1446c-71a0-3fd1-b01a-d0bc75f053aa,0d0d6074-cca7-3e1c-96f5-a71be127cf3a
0aacb120-6755-3085-af72-7c635966352d,0d0d6074-cca7-3e1c-96f5-a71be127cf3a
ed71397e-8e82-3f9a-9a8d-59baf6083057,974d046d-b38f-3f9c-8d9e-7b74a46304c4
352b6662-b7ae-36eb-816b-e7e3d56e8d07,974d046d-b38f-3f9c-8d9e-7b74a46304c4
5af2a7db-5ea3-3799-b8f3-6bb3d456a8d5,974d046d-b38f-3f9c-8d9e-7b74a46304c4
73a24ef9-f701-399e-9bbc-7e8810e122f7,974d046d-b38f-3f9c-8d9e-7b74a46304c4
342b9db1-7750-39f8-93a1-272966f4159d,7743dfb6-0d3b-3ad8-9316-75cdddc286c0
b7fdbc07-bda3-36fa-9338-d5097b635066,9cd66ab9-b5c9-3163-b2dc-d00b1f8884d7
273579bd-e125-3325-abb7-0bef3c99d0f1,9cd66ab9-b5c9-3163-b2dc-d00b1f8884d7
700bbec3-9504-3e57-b32c-b6fa2ffac6f1,89fd394d-bab5-389a-b06e-7d7360266422
b822843a-5897-3f58-88c5-40dcb97d36aa,1338edf6-556d-3ee0-b350-93ea41090700
9fde0868-f9fc-34ef-8b9e-4ca8381785a8,1338edf6-556d-3ee0-b350-93ea41090700
b23f56a8-bba4-3e24-8d63-b02b6bc27756,e1f7ee5f-e5af-3ffe-af55-a188223fc1be
ea4c3c30-db07-308e-b9cc-af407c565fb5,e1f7ee5f-e5af-3ffe-af55-a188223fc1be
09497d74-3060-34d0-97e6-baac972adf87,194f0496-446b-34e1-8d3e-61ac6157d45a
f398c4f8-6330-30df-b1b2-68d4f0d1e3ab,194f0496-446b-34e1-8d3e-61ac6157d45a
8234aa9a-d2e7-3cc5-bbae-26f47454a78e,194f0496-446b-34e1-8d3e-61ac6157d45a
80c92ab2-c7e7-3cb6-8b3c-7f791b866b23,194f0496-446b-34e1-8d3e-61ac6157d45a
5bf6004a-10ae-397b-ae53-c09958ab31fd,7bc44a0a-72ac-3af9-82c1-f680e2d955f8
e7dba6ab-32dd-3e5a-afd6-d34ccd5314b2,7bc44a0a-72ac-3af9-82c1-f680e2d955f8
414f4867-c359-3322-8e42-5a76061abd64,7bc44a0a-72ac-3af9-82c1-f680e2d955f8
4d65b0d5-fed4-36b6-a9f9-3b89c2790b5c,7bc44a0a-72ac-3af9-82c1-f680e2d955f8
d223a9b9-57f4-30fc-b681-1a834e893463,1844e3d9-c14e-3712-80d0-a44a44bc280c
c3940645-168a-396d-b5d0-e228327a882e,42ad4c45-2e08-32de-be13-7038bd94ab6e
37587005-2690-3466-8d06-b60926990bf6,42ad4c45-2e08-32de-be13-7038bd94ab6e
6517f492-4089-354a-a9d3-12625f0321da,42ad4c45-2e08-32de-be13-7038bd94ab6e
99e9577d-4808-3c1f-8cd9-14a3451f4d06,42ad4c45-2e08-32de-be13-7038bd94ab6e
1ae414a5-f388-3f88-ba8f-439b4e740c4e,1dc12132-4908-3073-8c45-6d245e68d228
384c4776-e6bd-32ad-9d09-67727030d496,1dc12132-4908-3073-8c45-6d245e68d228
75bf8130-5f9e-3e7b-85c5-cc70cfdf4bc8,1dc12132-4908-3073-8c45-6d245e68d228
2efb84e4-244e-3ee0-bf20-8755bf361e56,1dc12132-4908-3073-8c45-6d245e68d228
9d6850e5-239d-336d-8dc2-78185a07a56b,42afa544-ac2b-371e-83c0-96072baf3cbb
153a29b7-202c-3900-af71-bf7e160267ba,42afa544-ac2b-371e-83c0-96072baf3cbb
641fa340-45a9-3d35-82d5-08f6603e149f,71c5c68a-ad0e-3da9-88ad-3d2268952a6a
c3ae6eb3-a4a5-3084-b263-f4a4330ee5a0,71c5c68a-ad0e-3da9-88ad-3d2268952a6a
edea116e-b6a6-3aff-a500-913f58f29ed8,71c5c68a-ad0e-3da9-88ad-3d2268952a6a
f849f5b7-28d9-3398-9889-80597306ed9e,96230513-3d3b-3a53-9c1a-3c4beb5a754d
13a51fc3-e487-38d4-a1c0-7363dbc5dc4b,96230513-3d3b-3a53-9c1a-3c4beb5a754d
fab22110-1ce0-30d1-8b1d-fbb7316d4927,96230513-3d3b-3a53-9c1a-3c4beb5a754d
ec4a8c85-c5dd-3b94-aa35-ba57c73940b9,339a7eb2-eb3d-398c-9af5-eef3793f7232
ebd4e1a7-9785-3610-aa71-321c1caae745,339a7eb2-eb3d-398c-9af5-eef3793f7232
6fe22d45-7737-36b0-88ff-789855afe79d,339a7eb2-eb3d-398c-9af5-eef3793f7232
20181232-f676-312e-8685-937a67cb8d76,339a7eb2-eb3d-398c-9af5-eef3793f7232
22569602-9383-3ae7-981d-36dbf758af3c,339a7eb2-eb3d-398c-9af5-eef3793f7232
442ec3db-639b-3a52-b3fc-ef857ee996f1,76300454-e476-3d09-9be4-013f3ee048a7
e2c3b12e-81a7-33c5-bdee-dfd91f80a598,76300454-e476-3d09-9be4-013f3ee048a7
a3c3625d-8326-3618-9127-939747819f19,76300454-e476-3d09-9be4-013f3ee048a7
91fc4a48-ae86-3cb6-aa0e-a891b0edd659,a8bb65d2-451a-3e8c-94f9-839df32665b4
1cf48324-663a-3dd8-b06f-6a2f4c0bae3f,a8bb65d2-451a-3e8c-94f9-839df32665b4
2775fff4-5f4c-36b1-8f7b-efd5ac75c43b,1b5daf1f-6ee2-3c53-b963-27fbcda3d182
f3603d75-e033-36e6-853e-562e7cd56ae2,1b5daf1f-6ee2-3c53-b963-27fbcda3d182
25f6025d-9b67-31d4-9f82-4adb85ee58b1,1b5daf1f-6ee2-3c53-b963-27fbcda3d182
063dbd50-147d-3a83-8a17-00501431e9e3,1b5daf1f-6ee2-3c53-b963-27fbcda3d182
897136a7-dd11-3b61-9d6e-5427011901a4,1b5daf1f-6ee2-3c53-b963-27fbcda3d182
3ce7fa98-f6a5-3dec-a020-8798f1c34005,777872dc-b63a-3aed-a4b7-a28c2d102896
b5226cef-1896-369d-8503-d31441a2b5fd,e168e2d7-2ec8-3e9b-9800-038ad84f39e9
327c431a-3c83-3de6-b710-6ec66b77eb7e,e168e2d7-2ec8-3e9b-9800-038ad84f39e9
56da2ad3-6b37-308b-8106-b5dbbbc1b330,3d680ebc-d5f0-3bf1-a9ac-5777ee93dd56
95ef507b-494a-3905-a963-3022d6620de2,3d680ebc-d5f0-3bf1-a9ac-5777ee93dd56
0f811964-240b-3a46-b657-f6b3afc4e09a,c4a1b88e-872f-3a85-ba8e-14237b0d0bbf
e4ddd7a9-e08f-36fe-acb2-557b2935c8d2,c4a1b88e-872f-3a85-ba8e-14237b0d0bbf
84042a72-1022-3db0-8b85-8856b6b83678,8da26cdb-9704-3e4a-824a-ba572711aeb4
ee423a37-e3a0-35ca-ac8e-fd6ea7e7d839,8da26cdb-9704-3e4a-824a-ba572711aeb4
6630714f-d2ce-34cb-8c00-5a39807a568c,8da26cdb-9704-3e4a-824a-ba572711aeb4
bf46d3b3-fc4c-39bc-a45d-87356d9f1345,8da26cdb-9704-3e4a-824a-ba572711aeb4
65e1efa9-4195-3fad-94fb-6f69f955b5a1,b32d90f4-9131-32f8-9650-6a0a2562cd74
244d7be9-0e26-37b8-830e-9e004df7d873,7c07716c-b19f-3c27-858e-0b343b5a5313
09d88a3f-7466-322a-96f6-a563afcf65f0,7c07716c-b19f-3c27-858e-0b343b5a5313
9742f4f3-0b0f-3516-bd24-1a866ed328e6,7c07716c-b19f-3c27-858e-0b343b5a5313
e641024b-a791-34fa-a031-307c71e8a315,e173a91c-9bc0-39f7-bac9-97ea95c2f01e
af13c569-b1ed-3525-9df9-7d9367971930,e173a91c-9bc0-39f7-bac9-97ea95c2f01e
d26dd9b0-cf58-3cdd-afb1-57f586892e0c,e173a91c-9bc0-39f7-bac9-97ea95c2f01e
72dd8a92-5c6d-3531-bd3d-374e175fd334,af267e04-33cc-3d74-b8cf-758e47935865
505afe82-5271-3df5-9955-03d95c05477f,b7f42378-a166-32a6-9e68-27fac16fec5b
2b57c368-ecc6-3ec1-aba6-d503ea028901,ed50af42-4416-3e47-8c4d-2180d13ba8e0
955a5c07-8362-3e5d-80e0-e955037cc980,ed50af42-4416-3e47-8c4d-2180d13ba8e0
8257b2e7-8b91-3f66-9cf7-ccef2d8d64f0,ed50af42-4416-3e47-8c4d-2180d13ba8e0
62ea9e9a-1c57-3396-a923-1f9928905689,c82783cd-7a83-334d-83b3-3c7f73fffd54
ea4c3c30-db07-308e-b9cc-af407c565fb5,c82783cd-7a83-334d-83b3-3c7f73fffd54
b23f56a8-bba4-3e24-8d63-b02b6bc27756,c82783cd-7a83-334d-83b3-3c7f73fffd54
bf284479-9ed0-35ba-b624-2b419d62ed9c,c82783cd-7a83-334d-83b3-3c7f73fffd54
f0721692-682e-39e5-a4bb-2d698e16ed38,5d20b9d0-b70b-38ee-9f9a-20b64136974e
6dfcda7c-d9af-38d3-b509-25049e38acde,b3155337-e8fc-35ae-aad7-cb3a1903a040
1ee927d2-2cf0-3529-8cd7-33dead48ac3f,b3155337-e8fc-35ae-aad7-cb3a1903a040
2162fd06-d53c-3df4-8db4-126cd718689c,c05469d1-23b8-304f-90f5-ae021116ea59
68705390-e745-3f04-9bae-441d77e217ac,3108890b-dfa0-3ecd-8335-4b72453da438
513ca43b-bbdb-3e5d-853c-3f7c176d568b,3108890b-dfa0-3ecd-8335-4b72453da438
ae626822-73f4-346f-a715-297c12d0a141,3108890b-dfa0-3ecd-8335-4b72453da438
9c82e6fa-825b-3ef6-b821-6c598506c109,f21ccbf9-7b11-309c-b761-6b2d62d71500
ac78476c-aa16-3a87-800d-cba725f089c0,a1356b35-0598-3de1-aa35-2e8766a99513
eb3a3987-fd34-3961-90d7-ae05817a1957,60c2ace8-c3db-341f-9cbf-6baa28dbbf1b
26356373-5c86-330b-9bda-7a6c59dc524d,60c2ace8-c3db-341f-9cbf-6baa28dbbf1b
fdb9792a-aac6-34a9-a091-3a44ac14799a,60c2ace8-c3db-341f-9cbf-6baa28dbbf1b
7b84e353-db8a-3c5c-992c-f68157e0db0f,0dffae19-2365-326e-aea9-e3a40e09cb39
82889d02-4d9a-3061-ae0a-ffbb2bae4f45,0dffae19-2365-326e-aea9-e3a40e09cb39
2012a712-57f2-3651-b286-da20c86e4468,c47cd667-81e2-3636-9419-46c6ac442af3
d8dad9db-f965-3e1c-9ee3-80f923dfbd51,c47cd667-81e2-3636-9419-46c6ac442af3
14dc78fa-985c-39ce-b4e1-6a5416a8909b,d8d5d066-e496-3e32-a2f3-d050407dc3f5
0d2833a8-4734-3898-b706-c0fdff823ebb,d8d5d066-e496-3e32-a2f3-d050407dc3f5
381a3fc4-76dd-3fb5-8e01-53dfa3a0b916,d8d5d066-e496-3e32-a2f3-d050407dc3f5
5bf6004a-10ae-397b-ae53-c09958ab31fd,fa265e95-80d2-3e8d-b705-0af52c4aeccf
406ae149-e048-3e2b-8ecd-ccca890e71f1,fa265e95-80d2-3e8d-b705-0af52c4aeccf
e7dba6ab-32dd-3e5a-afd6-d34ccd5314b2,fa265e95-80d2-3e8d-b705-0af52c4aeccf
7b4f3106-8b0a-37fa-b0a0-06c8a5d81697,fa265e95-80d2-3e8d-b705-0af52c4aeccf
fd1f1dfb-4f70-38db-a229-793bc3af6779,fa265e95-80d2-3e8d-b705-0af52c4aeccf
