id,name,normalised_name,aliases
39ff7bbf-f793-372b-b28f-f8aa7fbd3e9c,Ranko Boban,ranko-boban,{'Ranko Boban'}
3a4d5719-0671-3b5b-9b0f-290f0b9d1128,Benoît Heinrich,benoit-heinrich,{'Benoît Heinrich'}
3a51b19e-0f68-3ca9-97dd-24ff590dc642,Alfred Zammit,alfred-zammit,{'Alfred Zammit'}
3a55b2fb-be96-3ead-b7a0-bf8f074c818c,Maxim Fadeev,maxim-fadeev,{'Maxim Fadeev'}
3a5fe736-0d84-33b1-9337-fa83034fb28a,Nina Sublatti,nina-sublatti,{'Nina Sublatti'}
3ab4dfa4-8b86-3b50-af8a-40edfe0f111f,Lill-Babs,lill-babs,{'Lill-Babs'}
3abf6fbb-d043-33ef-bbc5-c8d704b03b83,Kris Wauters,kris-wauters,{'Kris Wauters'}
3aee1003-2012-3dfd-8368-0e9f6e81964c,Niels Nobach,niels-nobach,{'Niels Nobach'}
3af60587-5f32-352a-b181-a3d9d18d3ab7,Mariella Farré,mariella-farre,{'Mariella Farré'}
3b12749f-dbf0-346e-9024-6de2ec44a9c2,Mario Selles,mario-selles,{'Mario Selles'}
3b287348-d409-3c50-9508-125187b64321,Aðalsteinn ??sberg Sigurðsson,adalsteinn-sberg-sigurdsson,{'Aðalsteinn ??sberg Sigurðsson'}
3b2b9c71-9bca-3d0b-9696-7fc382cfb175,Krisztina Bokor Fekete,krisztina-bokor-fekete,{'Krisztina Bokor Fekete'}
3b314f4b-0dd9-31a5-89b3-31270a2e0874,Tomaz Kosec,tomaz-kosec,{'Tomaz Kosec'}
3b39035a-fb1d-3202-9e67-9d7a77bd1f96,Stefan Raab,stefan-raab,{'Stefan Raab'}
3b4249e2-a8d8-337b-9bd0-ecd5af2c43d6,Maja Sarihodžić,maja-sarihodzic,{'Maja Sarihodžić'}
3b45ad44-2004-31a1-af03-6e919f866ab4,Ilia Lagoutenko,ilia-lagoutenko,{'Ilia Lagoutenko'}
3b555ca6-f91f-37ef-a284-a319b5c1a518,Cor Lemaire,cor-lemaire,{'Cor Lemaire'}
3b56de9b-a3dd-340f-80b3-2520862950bd,Philip Green,philip-green,{'Philip Green'}
3b802e46-15e1-399f-a172-1cf0c473e811,Bob Calfati,bob-calfati,{'Bob Calfati'}
3b89c266-e222-34e8-b4fa-06ab868264b4,Sven-Olof Bagge,sven-olof-bagge,{'Sven-Olof Bagge'}
3b8bc160-6644-392d-aacd-bb71c320a0fb,Mia Martini,mia-martini,{'Mia Martini'}
3b8fc168-ba8d-342b-8c73-7cda88832dab,Bob Martin,bob-martin,{'Bob Martin'}
3b9235d7-f517-3654-9e6d-647e187a4040,Giampiero Artegiani,giampiero-artegiani,{'Giampiero Artegiani'}
3baf9a8a-8e1f-3018-834c-60f7968b86a5,Renars Kaupers,renars-kaupers,{'Renars Kaupers'}
3bbb0101-8fb6-3eba-bbd1-eaa1360da0d6,Lotte Nilsson and Kenny Lübcke,lotte-nilsson-and-kenny-lubcke,{'Lotte Nilsson and Kenny Lübcke'}
3bd0adb1-1f0d-3545-8baa-e8c8309740ad,Alex Márta,alex-marta,{'Alex Márta'}
3c0ca76e-1fad-33c5-8d2d-253492ecea70,Gülseren,gulseren,{'Gülseren'}
3c16bbee-dcfc-396c-84d7-aea86af17734,Alla Pugachova,alla-pugachova,{'Alla Pugachova'}
3c1e8018-f03b-3c7b-bd01-3699fc673ca6,Charmed,charmed,{'Charmed'}
3c226713-8631-3a13-baa3-0baaa748faaa,Pepe Willberg,pepe-willberg,{'Pepe Willberg'}
3c231a20-4268-347c-b063-48380df9b71c,Romina Power,romina-power,{'Romina Power'}
3c7b0add-e6fe-396c-8180-03534120fbf1,Eduard Cîrcotã,eduard-circota,{'Eduard Cîrcotã'}
3c98f92f-9e7b-3ab5-b74e-79ed306cd890,Eyal Shachar,eyal-shachar,{'Eyal Shachar'}
3cb0d2a7-89e4-3aab-95a7-b4566c217070,Valgeir Guðjónsson,valgeir-gudjonsson,{'Valgeir Guðjónsson'}
3ce0a0ee-2c30-3f6d-bce6-585a6f56e12a,Yossi Gispan,yossi-gispan,{'Yossi Gispan'}
3ce78411-db28-3568-a6db-c644bec5867e,Remedios Amaya,remedios-amaya,{'Remedios Amaya'}
3ce7fa98-f6a5-3dec-a020-8798f1c34005,Artem Lukyanenka,artem-lukyanenka,{'Artem Lukyanenka'}
3ceed9ec-e649-3976-9e8e-7734ee0e338c,Datner and Kushnir,datner-and-kushnir,{'Datner and Kushnir'}
3cf195e5-1a11-3166-a5df-bf8ab01bc395,Wim Claes,wim-claes,{'Wim Claes'}
3cf98a7e-3a9c-3f7a-88de-021ccc26eebc,Laura Tesoro,laura-tesoro,{'Laura Tesoro'}
3d19e768-2969-388c-99ff-274dd2ac7ef6,Miroslav Antic,miroslav-antic,{'Miroslav Antic'}
3d1ee29e-8b73-36ac-a1bb-2ee7522593aa,Lúcia Moniz,lucia-moniz,{'Lúcia Moniz'}
3d2ca68a-3192-3504-a16a-cdc5363fddfe,Anders Hansson,anders-hansson,{'Anders Hansson'}
3d3b03b2-6eb1-3ec6-9e1c-54f78be40cb8,Ed van Otterdijk,ed-van-otterdijk,{'Ed van Otterdijk'}
3d65613e-b974-3fd8-a16e-5f14ffc1e158,Peter Morris,peter-morris,{'Peter Morris'}
3db82a13-0362-3aff-938d-c24746a57795,Sao Loic,sao-loic,{'Sa\x9ao Lo\x9aic'}
3df4fb14-f42c-3078-b91c-35d3f9cdc1b2,Umberto Tozzi and Raf,umberto-tozzi-and-raf,{'Umberto Tozzi and Raf'}
3e0c56c7-5ebd-399d-b0c3-ba2ce15ce900,Haris Anastasiou,haris-anastasiou,{'Haris Anastasiou'}
3e1b2aec-a8c1-3ced-bdc4-e38f4c0c3d6e,Nikica Kalogjera,nikica-kalogjera,{'Nikica Kalogjera'}
3e59f707-2cbf-3d0f-aff4-dc8593ec52d0,Kari Kuivalainen,kari-kuivalainen,{'Kari Kuivalainen'}
3e8608b9-6b07-3bd5-8f2d-1d801b675338,Donatan,donatan,{'Donatan'}
3ea9fc4b-ed3d-3da9-868f-e94fbbe1cf17,Red,red,{'Red'}
3eafba27-6e94-3926-a8a4-3a778568a16b,Cocktail Chic,cocktail-chic,{'Cocktail Chic'}
3eb49f0e-799b-3512-81a6-6d50b90f299e,Milan Peric,milan-peric,{'Milan Peric'}
3ec38146-9792-3a8f-89c3-d4b288609747,John Farry,john-farry,{'John Farry'}
3ec3d69c-a5eb-3c4a-a77c-b81d4b6bf981,Sveinbjörn I. Baldvinsson,sveinbjorn-i-baldvinsson,{'Sveinbjörn I. Baldvinsson'}
3ee882f5-5f71-37a0-82d9-39a896121f65,John Kennedy,john-kennedy,{'John Kennedy'}
3f1227fc-81b3-3d6e-a8b8-950901f3448d,Ralph Charlie Al Fahel,ralph-charlie-al-fahel,{'Ralph Charlie Al Fahel'}
3f1252e4-6729-3b25-aefb-1884b3132059,Matia Bazar,matia-bazar,{'Matia Bazar'}
3f22665d-8479-3933-8463-f86080a9cc99,Colm T. Wilkinson,colm-t-wilkinson,{'Colm T. Wilkinson'}
3f3a22c0-6d06-3d58-abde-9a86627f6fb1,Tinkara Kovač,tinkara-kovac,{'Tinkara Kovač'}
3f646fe5-0231-3e7f-bc7b-e09d9625b0bd,Paola del Medico,paola-del-medico,{'Paola del Medico'}
3f842a79-09e7-3d93-b040-77da0a6200cb,Laurenzo Pilat,laurenzo-pilat,{'Laurenzo Pilat'}
3f9d3aa3-fe49-3065-8c6d-9500e1b2d57d,Lado Leskovar,lado-leskovar,{'Lado Leskovar'}
3f9fa548-ed9b-387a-82a4-45c0b90a785a,Polina Gagarina,polina-gagarina,{'Polina Gagarina'}
3fba777a-31d8-35ad-b46b-89d19eaf1b89,Dmitry Koldun,dmitry-koldun,{'Dmitry Koldun'}
3fe7008a-d4bc-37ac-a006-a5aa7fb4796b,Harmo Kallaste,harmo-kallaste,{'Harmo Kallaste'}
3feae405-3962-30f8-b2be-723e5e3a80ac,Brixx,brixx,{'Brixx'}
3fec7239-d2cb-3ccb-a6cf-8642083d3f9e,1X Band,1x-band,{'1X Band'}
401f7bee-6d30-3b28-ac5a-ad709c47ef35,Fernando Rodríguez Fernández,fernando-rodriguez-fernandez,{'Fernando Rodríguez Fernández'}
404130ab-1214-32d7-a3a9-6a5b10567081,Molly Smitten-Downes,molly-smitten-downes,{'Molly Smitten-Downes'}
4041e9d2-6010-3434-8d47-06f3a4364956,Ivan Mikulic,ivan-mikulic,{'Ivan Mikulic'}
405128cb-048e-3619-aafa-0de318678872,Hörður G. Ólafsson,hordur-g-olafsson,{'Hörður G. Ólafsson'}
40557f41-cd10-33a2-9eca-787b831bcd78,Stefan Örn,stefan-orn,{'Stefan Örn'}
40564dac-ffa4-3fe4-a4c8-abb6b80d40e2,Wyn Hoop,wyn-hoop,{'Wyn Hoop'}
4068b416-06ff-35ac-b989-d8d6345f2222,Kirsti Sparboe,kirsti-sparboe,{'Kirsti Sparboe'}
406ae149-e048-3e2b-8ecd-ccca890e71f1,Sebastian Arman,sebastian-arman,{'Sebastian Arman'}
406ee799-14c5-36c6-8c6b-c1c41fd1bc2b,Peter Himmelstrand,peter-himmelstrand,{'Peter Himmelstrand'}
409e7a63-79bc-3f62-a723-25eae763c83c,Ivan Callot,ivan-callot,{'Ivan Callot'}
40c2c15b-beb3-3f38-ae81-2d9c6bae84e3,RiskyKidd,riskykidd,{'RiskyKidd'}
40c2cd6c-f3d8-318c-8325-962ebe4a4864,Regina,regina,{'Regina'}
40c4324f-4179-3269-9336-4384c227ecda,The Makemakes,the-makemakes,{'The Makemakes'}
40d2ad8a-79b7-32a0-ae39-8322a8c8845c,DoReDoS,doredos,{'DoReDoS'}
412bdb03-712f-3ae5-b9a0-7737571c7d1d,Aylin Vatankos,aylin-vatankos,{'Aylin Vatankos'}
41316eb7-c1d8-3159-88f5-98d5d68fcd0d,De Spelbrekers,de-spelbrekers,{'De Spelbrekers'}
4135a0d0-50cb-355b-be09-8474a33ff22c,Yannis Xantoulis,yannis-xantoulis,{'Yannis Xantoulis'}
413d3fe6-d60d-36b2-9a6c-46c3d91a8046,Sevy Tiliakou,sevy-tiliakou,{'Sevy Tiliakou'}
414f4867-c359-3322-8e42-5a76061abd64,Brandon Treyshun Campbell,brandon-treyshun-campbell,{'Brandon Treyshun Campbell'}
41729002-06c5-373a-9f8f-d6cd6ff24c40,David Brandes,david-brandes,{'David Brandes'}
41761f31-2de9-3f76-9e8c-17cb4f1fc261,Maro Bizani,maro-bizani,{'Maro Bizani'}
41c43687-8190-3ace-a149-78cc039182e0,Horst Jankowski,horst-jankowski,{'Horst Jankowski'}
4205fd00-43d6-3d07-bcaa-7483f27c898c,Svein Hundnes,svein-hundnes,{'Svein Hundnes'}
420fe79a-893f-3272-891c-5ce19d12a9ed,Jean Frankfurter,jean-frankfurter,{'Jean Frankfurter'}
421da4da-c86f-3c4c-9c6c-ccb21d4f7dbe,Maria,maria,{'Maria'}
422b11f7-1e54-3381-90ea-acb66edb6150,Lauren Christy,lauren-christy,{'Lauren Christy'}
4231c6d7-c136-3ba8-b84f-806a586cd0d4,Gino Trovatello,gino-trovatello,{'Gino Trovatello'}
42335724-7a7b-35da-af2b-2bb3c0cb8330,Zoran Vracevic,zoran-vracevic,{'Zoran Vracevic'}
424ff09e-c7f1-3380-a9b2-146701d7f053,Guntars Raès,guntars-raes,{'Guntars Raès'}
4280a65e-4b6f-3941-b250-9e4d270f28af,Wig Wam,wig-wam,{'Wig Wam'}
42af0d1b-aca7-3d57-8274-42629996520d,Jussi Tuominen,jussi-tuominen,{'Jussi Tuominen'}
42b21369-6769-3f3f-9ec6-bafbbbcb9588,Petri Laaksonen,petri-laaksonen,{'Petri Laaksonen'}
42b94b91-41b3-3914-beec-9bd941af2399,Laila Kinnunen,laila-kinnunen,{'Laila Kinnunen'}
42be1a7c-6746-3da9-9f6e-87ed72c6e825,Jón Örn Marinósson,jon-orn-marinosson,{'Jón Örn Marinósson'}
42c8faa1-50df-3018-8913-721a9cc4a9dc,Iain James,iain-james,{'Iain James'}
42fb8820-8a0b-34ec-9808-dd7272c75aa4,Torhild Nigar,torhild-nigar,{'Torhild Nigar'}
430251d4-47cb-3cbd-b0df-26e4655942fb,Alejandro Abad,alejandro-abad,{'Alejandro Abad'}
4305f18f-7425-3d16-adaa-037d5e1ba52a,Jef van den Berg,jef-van-den-berg,{'Jef van den Berg'}
4380d417-a78d-3703-8f1f-21d288dc5e96,Alice and Ellen Kessler,alice-and-ellen-kessler,{'Alice and Ellen Kessler'}
43c73ea6-26a3-3c7c-87f6-521850bffeb9,Aleksander Kogoj,aleksander-kogoj,{'Aleksander Kogoj'}
43d294ee-759a-34c2-b4c9-b7b980699dfb,Sandie Jones,sandie-jones,{'Sandie Jones'}
43de5b84-a75a-37d8-82ca-ef9f6af224da,Sinan Alimanovic,sinan-alimanovic,{'Sinan Alimanovic'}
43e82def-f5e2-39e1-9b6f-271168ccc25d,Marion Welter and Kontinent,marion-welter-and-kontinent,{'Marion Welter and Kontinent'}
43eb616f-a90f-313e-b48f-9eaf2ee8e98b,Thomas Marin,thomas-marin,{'Thomas Marin'}
43f6598f-642f-3ebd-b9ee-b7b2602a4033,Raquel Rastenni,raquel-rastenni,{'Raquel Rastenni'}
4407a80c-27da-3341-8536-89dcafc29270,Eden,eden,{'Eden'}
44247cfb-2190-3f12-ade5-dfcea5bce325,Pierre Legay,pierre-legay,{'Pierre Legay'}
442a099b-62d5-3b3d-8273-ab7ab0383e5f,Maria Papapavlou,maria-papapavlou,{'Maria Papapavlou'}
442ec3db-639b-3a52-b3fc-ef857ee996f1,Ermal Meta,ermal-meta,{'Ermal Meta'}
44372bc5-3b11-38d8-a403-2ea1dab75b56,IMRI,imri,{'IMRI'}
445f1447-9a69-3007-adce-e708f316ebbd,Frank Kretschmer,frank-kretschmer,{'Frank Kretschmer'}
44728cb3-d6c3-3e0d-b197-4b87fc456e3e,Joey Patulka,joey-patulka,{'Joey Patulka'}
44835ad5-12df-3443-abb6-4b0e7bf856a8,Walter Verdin,walter-verdin,{'Walter Verdin'}
44874d67-4792-3d04-97fd-9865c3460e27,Brenda Loring,brenda-loring,{'Brenda Loring'}
4498674f-439f-38e6-93b9-2a9599ccd4b1,Anouk Teeuwe,anouk-teeuwe,{'Anouk Teeuwe'}
44b0de0b-15e7-3f84-bf06-f1c0a85c6ac4,Sebnem Paker and Group Etnic,sebnem-paker-and-group-etnic,{'Sebnem Paker and Group Etnic'}
44ca89fe-3ad3-3e4d-a17e-2ed96b49a28d,Kaliopi,kaliopi,{'Kaliopi'}
44f03117-8adf-3e74-a1e6-3e577651815b,Thierry Delianis,thierry-delianis,{'Thierry Delianis'}
4500760b-d85d-3ccb-bfe7-afd5cd2df180,Emma Marrone,emma-marrone,{'Emma Marrone'}
452736eb-3836-3a7b-ac40-41bedf7de8a4,Olga Pruszkowska,olga-pruszkowska,{'Olga Pruszkowska'}
45461055-061a-3f8b-a048-fb9cba0830b9,Nina,nina,{'Nina'}
457cd734-9ea4-3153-b51c-baa770253aff,Stella Jones,stella-jones,{'Stella Jones'}
458bbd9c-0c14-3ad5-9a24-924a4c6daa77,Timofei Leontiev,timofei-leontiev,{'Timofei Leontiev'}
4590b5aa-769d-383b-b62d-4720329332a0,Henk Westbroek,henk-westbroek,{'Henk Westbroek'}
45bcc941-8816-3a31-af81-5cddb625b80d,Yves Dessca,yves-dessca,{'Yves Dessca'}
45c9d874-433d-32f9-b1ab-7738e2947a64,Zé da Ponte,ze-da-ponte,{'Zé da Ponte'}
45d76f27-dc2c-34b1-933f-5675fc243354,Olli Ojala,olli-ojala,{'Olli Ojala'}
45fd1c20-f73d-3155-b0e6-f10b78fc2a62,Satti Marchetti,satti-marchetti,{'Satti Marchetti'}
46120de5-bc1b-351b-8991-c35f9588c522,Nana Berry,nana-berry,{'Nana Berry'}
4617bc4b-e6f4-35b5-8419-7eae973d9e79,Eimear Quinn,eimear-quinn,{'Eimear Quinn'}
461abdc0-4578-31df-8a9f-dd03f2856ad0,Eva Jansen,eva-jansen,{'Eva Jansen'}
462464a3-98d3-3332-a365-b48abaf92961,Frida Amundsen,frida-amundsen,{'Frida Amundsen'}
4634b379-af56-3a7e-970f-e4d841d21f0d,Luis Fernando,luis-fernando,{'Luis Fernando'}
464b919b-2133-3bc5-aa33-0c4a8060c11c,Stefán and Eyfi,stefan-and-eyfi,{'Stefán and Eyfi'}
467c1b19-820f-3d45-b497-203d534f0e52,Jukka Välimaa,jukka-valimaa,{'Jukka Välimaa'}
46906049-c3e3-3470-a95d-5aad0a854e9c,Wez Devine,wez-devine,{'Wez Devine'}
46940212-4061-3907-a270-4cc9ceca2432,Bobbie Ericsson,bobbie-ericsson,{'Bobbie Ericsson'}
46b1b160-d162-30dd-a260-8ae55b6a53f0,Tuba Önal & Grup Mystik,tuba-onal-grup-mystik,{'Tuba Önal & Grup Mystik'}
46d363ac-047e-30c3-8f7a-0e518e711853,Paul Davies,paul-davies,{'Paul Davies'}
46d72ade-3e74-3941-961a-2d44ec7ab356,Rob Bolland,rob-bolland,{'Rob Bolland'}
46e316ab-0d3b-351e-af1e-603704085a4b,John Grant,john-grant,{'John Grant'}
4747c79e-3998-3330-8809-f092428cb1ea,Poli Genova,poli-genova,{'Poli Genova'}
4782fca7-f360-339c-a5c0-35f40da81200,Dino Dervishalidovic,dino-dervishalidovic,{'Dino Dervishalidovic'}
47ea70a3-d8da-3cfc-8c25-77b2b6af4440,"Pascalis, Marianna, Robert and  Bessy",pascalis-marianna-robert-and-bessy,"{'Pascalis, Marianna, Robert and  Bessy'}"
47ed6c5e-1ecc-3fa0-9dee-84ca8338b08f,Antonio Guijarro,antonio-guijarro,{'Antonio Guijarro'}
47f9b788-304b-36f4-8d67-3d311acb133d,Franz-Josef Breuer,franz-josef-breuer,{'Franz-Josef Breuer'}
48103a35-ce24-3ada-a35b-72059d82c1f4,Yiannis Valvis,yiannis-valvis,{'Yiannis Valvis'}
482cad49-b9fb-38f4-97e9-7c72f21fdc2f,Martin Durinda,martin-durinda,{'Martin Durinda'}
4839a9a6-5e45-37bd-89a7-335190b40f25,Dafna,dafna,{'Dafna'}
4898c87f-f242-3a8b-a10c-916bf0230da0,Moïse Crespy,moise-crespy,{'Moïse Crespy'}
489a865f-5939-3eaa-a5f7-f7730defb9c5,Alice and Battiato,alice-and-battiato,{'Alice and Battiato'}
48b2ba94-5d70-3048-bfa0-d67079c4d485,Michael Ball,michael-ball,{'Michael Ball'}
48c21a9e-a0b4-3eff-ba3c-18f9d622326d,Nazar,nazar,{'Nazar'}
48c6c582-9624-3cf6-a2ba-6f8a0bfde19e,Nick Jarl,nick-jarl,{'Nick Jarl'}
49247019-2e6b-3988-b86d-61f9efb9ff10,Olexandr,olexandr,{'Olexandr'}
492d1b4b-4fbf-3516-a5d6-5c442c3e0e8b,Softengine,softengine,{'Softengine'}
492e7e65-1cfd-3df6-bcf3-d69489283a4e,Rolf Soja,rolf-soja,{'Rolf Soja'}
4939494d-3b46-3e0e-b823-e2cb779c8380,Mørland & Debrah Scarlett,morland-debrah-scarlett,{'Mørland & Debrah Scarlett'}
49674600-6934-382a-bccd-64475fe6ca3c,Cadillac,cadillac,{'Cadillac'}
4967ed7b-ca31-3378-bbd9-8f43d671a88c,Sigurd Jansen,sigurd-jansen,{'Sigurd Jansen'}
499ad16f-6481-36e5-9f41-55fa2306964a,Marija Šerifović,marija-serifovic,{'Marija Šerifović'}
49a60b7a-7fb3-302c-b6a4-8a8cfd01320e,Ajda Pekkan,ajda-pekkan,{'Ajda Pekkan'}
49cc0f80-8418-3d79-9831-1805497a6128,Robert Stolz,robert-stolz,{'Robert Stolz'}
49d19350-fc15-3ab7-8903-111802832421,Annie Palmen,annie-palmen,{'Annie Palmen'}
49f1f551-e378-336f-aec1-a34c359e9576,Jessica Garlick,jessica-garlick,{'Jessica Garlick'}
49f70621-46d3-3d49-9060-333c061e20d0,Henri Dès,henri-des,"{'Henri Des', 'Henri Dès'}"
4a0891eb-4f66-329b-8bf8-804c20a01c36,Sacha Skarbek,sacha-skarbek,{'Sacha Skarbek'}
4a230b63-491d-3999-9f94-1dbd1d593f91,John Springate,john-springate,{'John Springate'}
4a2bf379-24f3-3c2e-a8d7-2df02e3ed986,LT United,lt-united,{'LT United'}
4a511f4a-2e7a-32ba-a95d-5ac4ed63f2c6,Faik Tugsuz,faik-tugsuz,{'Faik Tugsuz'}
4a7f5954-8264-3250-998d-a8a5ff143252,Alex Papakonstantinou,alex-papakonstantinou,{'Alex Papakonstantinou'}
4a85f561-9eda-37ee-a503-4cd207b5fcd3,Esther Hart,esther-hart,{'Esther Hart'}
4a8a2f2e-beac-380f-b931-9b0411b7c53b,The Milestones,the-milestones,{'The Milestones'}
4a91bf9d-94fe-3c34-b7da-2b866603670e,Doros Georghiades,doros-georghiades,{'Doros Georghiades'}
4aa84970-a52c-301f-b3da-78486bae1b8a,Marcel Palonder,marcel-palonder,{'Marcel Palonder'}
4aae4f8a-1482-3d9b-b5e5-ec66fa1df483,Ermal Meta e Fabrizio Moro,ermal-meta-e-fabrizio-moro,{'Ermal Meta e Fabrizio Moro'}
4abb1d98-dec7-3ec5-a405-510d2ac70ba0,Edurne,edurne,{'Edurne'}
4ade66b3-336c-3455-bab3-b62b1d5c2eb6,Laila Halme,laila-halme,{'Laila Halme'}
4b162712-c168-3c38-b62d-5c822202c695,Mauro Luisini,mauro-luisini,{'Mauro Luisini'}
4b1a97d6-b349-31b1-b8d7-bfb5d588992e,Pierre Rapsat,pierre-rapsat,{'Pierre Rapsat'}
4b2ba84e-5422-39b7-baf6-9ef0febdb4c3,Hamutal Ben Ze'ev,hamutal-ben-ze-ev,"{""Hamutal Ben Ze'ev""}"
4b467240-4d01-33a2-93f5-00e6c9bc0738,Werner Böhmler,werner-bohmler,{'Werner Böhmler'}
4b554de6-97b9-3df2-a49e-81ab5a255f00,Sigga,sigga,{'Sigga'}
4b5eea81-1773-3ecc-b2b6-e6f3de960246,Jan Kisjes,jan-kisjes,{'Jan Kisjes'}
4b628ee4-1804-390a-a0da-085fb13b70e8,Gilles Arcens,gilles-arcens,{'Gilles Arcens'}
4b7313fd-5b19-3c04-8381-ef40c64f5ba2,Julian Maas,julian-maas,{'Julian Maas'}
4b9c381b-63f4-3c53-9a45-1b6ce153ab48,Aska,aska,{'Aska'}
4bb9419d-e518-33d9-809c-e5a320c972f9,Henri Seroka,henri-seroka,{'Henri Seroka'}
4bbbb982-b67e-33bc-82fe-6b2101d362d3,Peter Zimmermann,peter-zimmermann,{'Peter Zimmermann'}
4bd74e86-8121-354b-a1a5-1ea2b0dcaabb,Paul Koulak,paul-koulak,{'Paul Koulak'}
4c138875-891f-3f59-9ebe-38c969ff2ba5,Friedrich Meyer,friedrich-meyer,{'Friedrich Meyer'}
4c148c9c-f676-3de3-9bbf-e4c48253a05f,Carlos López González,carlos-lopez-gonzalez,{'Carlos López González'}
4c20f1ff-c00f-3e6b-bb50-173d201be7dd,Robby Musenbichler,robby-musenbichler,{'Robby Musenbichler'}
4c2f888f-3d07-39a2-a527-0cd837360748,Alfredo Azinheira,alfredo-azinheira,{'Alfredo Azinheira'}
4c3349ae-b083-3309-9185-217f2e69bb16,Manuel Alégre,manuel-alegre,{'Manuel Alégre'}
4c3aef53-f8f4-3f03-8597-9fdac57f0979,Cooth van Doesburgh,cooth-van-doesburgh,{'Cooth van Doesburgh'}
4c6d818f-a197-3c1a-bdac-e0a38de6adec,Riva,riva,{'Riva'}
4ce45aac-9f74-3d9d-b5ea-6241a675c93d,Alma and Dejan,alma-and-dejan,{'Alma and Dejan'}
4d086239-cf70-31dc-994e-d17be048082b,Noëlle Cordier,noelle-cordier,{'Noëlle Cordier'}
4d176981-0860-33ef-b33d-ee3ab1b02841,SuRie,surie,{'SuRie'}
4d20788b-7f1b-35b8-88cd-4c190a9a019d,Pedro Luis,pedro-luis,{'Pedro Luis'}
4d38513b-40ac-3d85-b6c8-7268c0d3d250,George Theophanous,george-theophanous,{'George Theophanous'}
4d4449b9-1492-3e48-84da-27b528e0df86,Piero Cassano,piero-cassano,{'Piero Cassano'}
4d633c04-61c0-33e8-986f-70da34ec16fe,Anne-Marie David,anne-marie-david,{'Anne-Marie David'}
4d65b0d5-fed4-36b6-a9f9-3b89c2790b5c,Dag Lundberg,dag-lundberg,{'Dag Lundberg'}
4d685913-92cb-3e91-a05d-84485a41c178,Antonio Carbonell,antonio-carbonell,{'Antonio Carbonell'}
4d7f2fc6-45cb-38e8-916b-518c72c119a5,Cláudia Pascoal,claudia-pascoal,{'Cláudia Pascoal'}
4d8cfe1b-483f-3915-902e-4578f8492b92,Shimrit Orr,shimrit-orr,{'Shimrit Orr'}
4da1df82-e2ab-3d1d-b56b-eeafacf8e888,Carole Vinci,carole-vinci,{'Carole Vinci'}
4dac2249-be1b-39ff-abcc-72251c3d77e1,Luminita Anghel & Sistem,luminita-anghel-sistem,{'Luminita Anghel & Sistem'}
4dbf585d-b70f-3cf5-b128-1aea8dd239f8,Vladimir Matetsky,vladimir-matetsky,{'Vladimir Matetsky'}
4dc8e001-2639-3dae-b5d7-6e065d2ea14a,Teresa Conlon,teresa-conlon,{'Teresa Conlon'}
4dcfd4df-cf3a-3667-b055-3a6ec7254816,Luigi Albertelli,luigi-albertelli,{'Luigi Albertelli'}
4de6ed7c-71ad-3fd3-a341-089c981cde0d,Nikos Terzis,nikos-terzis,{'Nikos Terzis'}
4de7e240-74e7-3da7-abd5-53bd1234d3f0,Hoffmann und Hoffmann,hoffmann-und-hoffmann,{'Hoffmann und Hoffmann'}
4dfe9dd9-505f-31f0-91a1-a963894b79bd,Conchita Bautista,conchita-bautista,{'Conchita Bautista'}
4e0b3b6f-538f-3e03-a5ee-84e181f37a94,Koit Toome,koit-toome,{'Koit Toome'}
4e20bd45-5c9d-3ff3-bc4d-88a0b7d320f1,Dream Express,dream-express,{'Dream Express'}
4e430780-afe9-364f-bb43-792b7e01260b,Christer Björkmann,christer-bjorkmann,{'Christer Björkmann'}
4e71273d-b6da-3696-977f-aa719c1fea8b,Sem,sem,{'Sem'}
4ea9f556-3e9d-3679-8087-03fa520a4042,Ferry Graf,ferry-graf,{'Ferry Graf'}
4ef6485c-a4d1-328f-9a79-3b442f4440d0,Carlos Quintas,carlos-quintas,{'Carlos Quintas'}
4f0207cf-5327-3ab3-a59e-8b9ccdc245f0,Federico Polito,federico-polito,{'Federico Polito'}
4f05a537-961f-3b15-aab7-473e57f64bc3,Gina G,gina-g,{'Gina G'}
4f0c7871-13bc-335c-9515-5710ff975212,Claudia Beni,claudia-beni,{'Claudia Beni'}
4f112f93-adc5-37c1-b151-062e9bcd76b9,Stefan Zauner,stefan-zauner,{'Stefan Zauner'}
4f13a03f-4dc9-3f9c-a7fe-76893146b3a1,Iveta Mukuchyan,iveta-mukuchyan,{'Iveta Mukuchyan'}
4f20a3c1-e058-368c-ba51-c812b8784ede,Barry Woods,barry-woods,{'Barry Woods'}
4f52921f-8be3-3fb1-9125-f00a94d9fc7b,Engelbert Humperdinck,engelbert-humperdinck,{'Engelbert Humperdinck'}
4f588d02-e248-396e-815d-458fcebe7441,Andrei Danilko,andrei-danilko,{'Andrei Danilko'}
4f5cd852-7305-3b8f-b4eb-c1f5922941d4,Thomas Burchia,thomas-burchia,{'Thomas Burchia'}
4f7703f9-cebe-3c8e-95b0-887afe18667a,Rita Guerra,rita-guerra,{'Rita Guerra'}
4f777661-c230-39e5-a2a9-2ec7691852e1,Serafin,serafin,{'Serafin'}
4f7e7c7a-af57-3e35-86a1-144419cd022b,Ferdi Bolland,ferdi-bolland,{'Ferdi Bolland'}
